"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"IBRD only","IBD","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","390.875","395.377049180328","391.434426229508","360.729508196721","348.368852459016","337.475409836066","328.704918032787","316.338709677419","341.704117647059","334.123235294118","329.068088235294","310.637941176471","301.583529411765","298.428382352941","289.248235294118","","",
"IDA & IBRD total","IBT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","335.104","335.964566929134","332.007874015748","312.865748031496","298.538671875","293.82265625","290.14453125","285.889312977099","302.673535714286","298.116392857143","295.500321428571","280.827107142857","274.650321428571","271.63425","267.933892857143","","",
"IDA total","IDA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","283.623076923077","281.05303030303","277.083333333333","268.62803030303","253.170895522388","254.079104477612","255.037313432836","258.528985507246","265.811319444444","264.109930555556","263.797430555556","252.672430555556","249.213402777778","246.328680555556","247.803680555556","","",
"IDA blend","IDB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","286.423076923077","291.038461538462","294.115384615385","292.803846153846","263.957692307692","257.769230769231","257.769230769231","254.692307692308","268.594333333333","261.794333333333","261.394333333333","259.827666666667","250.891","248.691","253.191","","",
"Indonesia","IDN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","259","253","234","221","207.5","207.5","191","","",
"IDA only","IDX","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","282.923076923077","278.603773584906","272.905660377359","262.698113207547","250.574074074074","253.190740740741","254.37962962963","259.419642857143","265.078947368421","264.719298245614","264.429824561404","250.789473684211","248.771929824561","245.70701754386","246.385964912281","","",
"Isle of Man","IMN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","252.88","252.88","252.88","250.88","215.88","275.38","251.88","","",
"Not classified","INX","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","75","75","75","75","75","75","79","79","79","81","81","81","81","81.5","","",
"Iran, Islamic Rep.","IRN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344","344","344","344","344","344","344","344","324","324","324","324","324","216","216","","",
"Iraq","IRQ","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312","312","312","312","312","312","312","312","312","312","312","312","312","312","312","","",
"Iceland","ISL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","140","140","140","140","140","140","140","140","140","140","140","140","140","140","","",
"Israel","ISR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234","234","234","234","234","239","239","239","239","239","239","239","239","239","234","","",
"Italy","ITA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340","340","340","314","314","285","285","269","269","269","269","240","238","238","238","","",
"Jamaica","JAM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324","324","324","324","324","324","324","278","278","278","280","272","272","272","268","","",
"Jordan","JOR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","136","136","136","136","136","145","145","145","145","145","145","128.5","126.75","96.5","","",
"Japan","JPN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","198.5","198.5","181.5","128.5","128.5","128.5","128.5","","",
"Kazakhstan","KAZ","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261","261","261","261","261","261","178","178","178","178","178","178","178","182","186","","",
"Kenya","KEN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384","444","444","429","429","405","405","352","319.5","213.5","213.5","195.5","185.5","179.5","179.5","","",
"Kyrgyz Republic","KGZ","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222","222","222","222","222","222","230","226","226","225","225","225","225","225","220","","",
"Cambodia","KHM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","137","137","137","125","173","173","173","173","173","173","173","173","173","173","","",
"Kiribati","KIR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","120","120","120","120","120","120","120","120","120","156","168","168","168","168","","",
"St. Kitts and Nevis","KNA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","172","172","172","154.5","155","203","203","203","203","203","203","203","203","203","","",
"Korea, Rep.","KOR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","290","290","290","250","250","250","225","207","187","187","188","188","188","188","174","","",
"Kuwait","KWT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","","",
"Latin America & Caribbean (excluding high income)","LAC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","327.571428571429","330.142857142857","321.190476190476","314.654761904762","304.035714285714","304.47619047619","299.047619047619","291.952380952381","391.521739130435","387.282608695652","382.978260869565","352.717391304348","343.95652173913","344.586956521739","324.021739130435","","",
"Lao PDR","LAO","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","672","672","672","560","362","362","362","362","362","362","362","362","362","362","362","","",
"Lebanon","LBN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","180","180","180","180","180","180","180","180","183","183","181","181","181","181","","",
"Liberia","LBR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150","150","150","150","150","150.5","150.5","143","143","139.5","139.5","139.5","139.5","139.5","","",
"Libya","LBY","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","889","889","889","889","889","889","889","889","","",
"St. Lucia","LCA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","71","71","61","92","92","92","92","96.5","110","110","110","110","110","110","","",
"Latin America & Caribbean","LCN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332.034482758621","333.896551724138","315.833333333333","315.691666666667","307.675","308","303.838709677419","293.161290322581","362.060606060606","359.166666666667","355.106060606061","339.136363636364","330.363636363636","328.318181818182","316.469696969697","","",
"Least developed countries: UN classification","LDC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312.25","305.951219512195","298.585365853659","292.219512195122","268.341463414634","271.007317073171","273.329268292683","273.244186046512","276.409090909091","276.227272727273","276.386363636364","260.829545454545","259.329545454545","256.870454545455","260","","",
"Low income","LIC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.75","290.88","287.68","283.64","272.64","276.12","280.74","281.807692307692","281.480769230769","280.788461538462","278.307692307692","273.903846153846","271.711538461538","268.896153846154","271.230769230769","","",
"Liechtenstein","LIE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","","",
"Sri Lanka","LKA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","262","262","262","262","262","262","262","260","215.5","173","173","168","162","129","129","","",
"Lower middle income","LMC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","372.427083333333","375.583333333333","374.114583333333","338.222916666667","316.202083333333","308.94375","305.875","296.622448979592","296.023981481482","290.005462962963","288.311018518519","268.636018518519","260.448981481481","256.550833333333","253.83787037037","","",
"Low & middle income","LMY","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","335.026086956522","336.24358974359","332.538461538462","311.290170940171","296.105508474576","291.375423728814","287.275423728814","284.309917355372","302.725346153846","297.8715","295.492653846154","279.736884615385","273.892653846154","270.459961538462","265.5365","","",
"Lesotho","LSO","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564","564","342","324","324","324.3","324","324","324","324","324","324","333","327","327","","",
"Late-demographic dividend","LTE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270.225","274.02380952381","257.386363636364","240.172222222222","237.461111111111","226.977777777778","218.222222222222","205.944444444444","255.697916666667","251.177083333333","245.661458333333","226.405208333333","220.510416666667","214.510416666667","203.770833333333","","",
"Lithuania","LTU","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166","166","166","166","166","175","175","175","175","171","171","171","109.25","99","95","","",
"Luxembourg","LUX","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","59","59","59","59","59","59","55","55","55","55","55","55","55","","",
"Latvia","LVA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","280","239","239","239","253","250","224","224","193","193","168.5","168.5","168.5","168.5","","",
"Macao SAR, China","MAC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358","358","358","358","358","358","238","238","232","232","211","211","155","155","155","","",
"Monaco","MCO","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234","232","234","234","228","228","228","220","181","185","186","181","181","181","183","","",
"Madagascar","MDG","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400","304","238","238","201","201","201","201","183","183","183","183","183","183","183","","",
"Maldives","MDV","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","252","413","413","394.5","405.5","390.5","390.5","390.5","","",
"Middle East & North Africa","MEA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226","231.970588235294","217.263157894737","215.157894736842","203","197.631578947368","188.75","220.095238095238","218.809523809524","215.047619047619","213.714285714286","208.047619047619","203.761904761905","198.392857142857","208.333333333333","","",
"Mexico","MEX","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","288.5","288.5","240.5","240.5","240.5","240.5","240.5","","",
"Marshall Islands","MHL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","128","128","128","128","128","128","128","128","120","120","56","56","56","56","","",
"Middle income","MIC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344.065934065934","348.570652173913","344.728260869565","318.803804347826","302.413440860215","295.476344086021","289.032258064516","284.994736842105","308.036490384615","302.142259615385","299.788894230769","281.195144230769","274.437932692308","270.850913461538","264.112932692308","","",
"North Macedonia","MKD","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192","192","192","150","150","119","119","119","119","119","119","119","119","119","119","","",
"Mali","MLI","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270","270","270","270","270","270","270","270","270","270","270","270","270","270","276","","",
"Malta","MLT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","139","139","139","139","139","139","139","139","","",
"Myanmar","MMR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240.5","240.5","240.5","274","282","282","282","282","","",
"Middle East & North Africa (excluding high income)","MNA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281.416666666667","289.041666666667","298.333333333333","295","275.75","266.833333333333","256.916666666667","301.923076923077","299.923076923077","294.461538461538","292.846153846154","283.461538461538","277.961538461538","269.903846153846","266.346153846154","","",
"Montenegro","MNE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","372","372","372","372","372","372","320","320","320","314","300","300","300","300","","",
"Mongolia","MNG","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","204","204","204","192","192","192","192","192","148","148","148","134","134","134","","",
"Northern Mariana Islands","MNP","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230","230","230","230","230","230","230","230","230","230","217","200","200","200","200","","",
"Mauritania","MRT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696","696","696","696","696","696","696","696","696","734","734","300","270","270","270","","",
"Mauritius","MUS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161","161","161","161","161","161","161","161","152","152","152","152","152","152","140","","",
"Malawi","MWI","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","376","376","376","298","163","163","163","180.5","180.5","180.5","180.5","183.5","183.5","177.3","169","","",
"Malaysia","MYS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","190","166","145","145","145","133","133","133","133","118","164","188","188","174","","",
"North America","NAC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","119","119","119","119","131","131","131","153","153","153","153","153","153","153","","",
"Namibia","NAM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339","339","339","339","339","339","339","314","314","314","302","302","302","302","302","","",
"New Caledonia","NCL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270","270","270","270","270","270","270","270","270","270","270","270","270","270","270","","",
"Nigeria","NGA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","429.415","429.415","429.415","429.415","360.365","347.365","343.365","","",
"Nicaragua","NIC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240","240","240","240","240","222","207","207","207","207","207","201","201","201","201","","",
"Netherlands","NLD","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","250","180","180","164","131","124","124","120","120","120","119","119","119","119","","",
"Norway","NOR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","87","87","87","87","87","87","87","83","83","83","83","83","79","79","","",
"Nepal","NPL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","408","408","408","408","338","338","326","326","334","334","334","339","339","353","377","","",
"Nauru","NRU","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","172","172","172","172","172","172","152","152","152","152","152","140","140","140","","",
"OECD members","OED","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.205882352941","232.542857142857","223.114285714286","214.2","199.514285714286","192.057142857143","183.257142857143","172.914285714286","175.973684210526","173.421052631579","170.105263157895","165.526315789474","163.427631578947","164.065789473684","163.592105263158","","",
"Oman","OMN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","62","62","62","62","62","62","68","68","68","68","68","68","68","","",
"Other small states","OSS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247.473684210526","248.47619047619","219.95652173913","216.25","198.583333333333","197.595833333333","193","194.442307692308","200.25","200.596153846154","196.730769230769","194.076923076923","192.353846153846","195.384615384615","197.576923076923","","",
"Pakistan","PAK","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","307","307","307","311.5","311.5","293.5","283","","",
"Panama","PAN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","560","560","482","482","482","482","482","431","417","417","417","417","417","408","408","","",
"Peru","PER","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","424","424","424","424","380","380","309","293","293","293","260","260","260","260","260","","",
"Philippines","PHL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195","195","195","195","195","195","195","193","193","193","191","185.55","182","181","171","","",
"Palau","PLW","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128","128","128","128","128","128","128","142","142","142","142","142","52","52","52","","",
"Papua New Guinea","PNG","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.5","205.5","205.5","193.5","193.5","194","194","207","207","209","209","209","199","203","207","","",
"Poland","POL","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420","420","420","420","397","325","296","286","286","286","269","269","258","334","334","","",
"Pre-demographic dividend","PRE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","358.545454545455","351.352941176471","349.411764705882","345.352941176471","324.794117647059","326.058823529412","329.455882352941","324.657142857143","325.705972222222","322.650416666667","321.192083333333","300.150416666667","296.024027777778","291.79625","294.482361111111","","",
"Puerto Rico","PRI","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","140","140","218","218","218","218","218","218","218","218","218","218","218","218","","",
"Korea, Dem. People's Rep.","PRK","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328","328","328","328","328","298","275","275","275","275","275","243","243","243","243","","",
"Paraguay","PRY","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","328","328","328","328","328","311","387","387","384","378","378","378","378","378","378","","",
"West Bank and Gaza","PSE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170","170","170","170","170","170","170","170","170","162","162","162","162","168","174","","",
"Pacific island small states","PSS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.777777777778","143.777777777778","143.777777777778","143.777777777778","144.888888888889","146.333333333333","146.333333333333","147.888888888889","153.444444444444","154.555555555556","158.555555555556","151.666666666667","141.666666666667","141.666666666667","141.666666666667","","",
"Post-demographic dividend","PST","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","315.193548387097","302.28125","300.09375","259.875","241.4375","229.5","213.5","189.117647058824","184.875","179.236111111111","178.819444444444","175.055555555556","172.520833333333","171.055555555556","169.847222222222","","",
"French Polynesia","PYF","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","36","36","48","41","41","41","41","41","41","41","","",
"Romania","ROU","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","192","195","204","204","204","230","224","218","202","161","161","161","163","163","163","","",
"Russian Federation","RUS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","177","168","168","168","168","168","159","","",
"Rwanda","RWA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168","168","168","160","160","148","148","134","123","119","109","124","94.5","95.5","90.5","","",
"South Asia","SAS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","208","208","208","194","194","191.6","241.6","289.2975","283.985","281.6725","284.985","277.985","274.7975","273.5475","","",
"Saudi Arabia","SAU","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","79","79","79","79","79","79","72","72","64","57","60","40","32","152","","",
"Sudan","SDN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","180","180","180","180","180","180","180","180","180","180","180","180","180","180","","",
