"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bahamas, The","BHS","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","-14600000","-31400000","1100000","-9600000","-4100000","-34400000","-2800000","6000000","4900000","30200000","13200000","-10800000","-36700000","-25000000","17200000","0","0","-27000000","-23500000","-106700000","-88100000","-209600000","-145900000","-149100000","-250250000","-102370000","-152790000","-190200000","-273600000","-563414700","-706380000","-713350000","-860156197.03","-663960000","-871970000","-666621000","-526171000","-382252000","-251277428.82","-76075924.75","-390400036.41","-304587573.117333","-491404689.229667","-369231398.631","-374764298.153594","",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-66736468.3604305","-176780594.760508","-146075610.876644","-118495219.813023","-267769568.956599","-381784637.391406","-708312302.704066","-607373915.360547","-764131962.543175","-1777373274.55128","-965405030.760019","-231998611.544701","-362660381.874081","-476436501.691437","-332376367.374972","-227032907.49788","-534904935.992605","-288355804.376773","-309306445.243284","-408665669.373471","-582799039.288872","-315126886.034683","-330952147.742458","-493113308.360699",
"Belarus","BLR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17600000","-10500000","-14700000","-104500000","-349500000","-200900000","-443200000","-118600000","-95500000","-453300000","-170300000","-162500000","-304100000","-354100000","-1792100000","-2157300000","-1774200000","-1342800000","-3876900000","-1308100000","-1983900000","-1788600000","-1545700000","-1124000000","-1208500000","-1371300000","-1277100000","-1314600000","-1317868223.31",
"Belize","BLZ","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","3700000","-3700000","-4600000","-6850000","-14000000","-18650000","-17200000","-13600000","-15600000","-9200000","-15369500","-21050000","-10915000","-8055000","-13150000","-53579000","-23340762.4266667","-61162972.8668778","-25386719.6632397","11282788.1898455","-111431922.355423","-125927475.812063","-108256902.150357","-139387819.298583","-166910700.119583","-108378835.983874","-95328799.7738034","-94715507.9517314","-193325682.261236","-91563206.3019041","-138362416.53291","-58649340.1251989","-31014601.3091005","-31574436.7250861","-121323274.418057","-91791684.7309233","-71774621.6693632","-126286818.848436",
"Bermuda","BMU","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200070000","-512299998.122074","151362971.853528","81724155.0382041","-236611007.849348","-78844721.3646545","192813471.506983","-4328580.31158239","123143745.411753","58627864.425454","168557638.692137","246547669.314198","-130444673.75","-42161389.5","-487748057.75","",
"Bolivia","BOL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","8100000","1200000","-11500000","-35000000","-46500000","-75600000","-31000000","-6900000","-7000000","-10000000","-10000000","-36400000","12000000","25400000","-26100000","-50000000","-91100000","-121800000","-128000000","-390700000","-472000000","-728200000","-946500000","-1007700000","-733550000","-703176000","-673943000","-194620000","-62630000","241620000","-277763457","-363294241.538303","-509335605.237139","-420040000","-650803350.548348","-858666303.673604","-1059965390.78481","-1749612614.39791","-689679405.958478","-556430243.093449","-246499489.903112","-632781025.020884","-386834085.220415","264951155.795393","1018358416.98673","-490302454.640117",
"Brazil","BRA","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","-1190000000","-1372000000","-1687000000","-1882000000","-2223000000","-1544000000","-2313000000","-2534000000","-1422000000","-1552000000","-1360000000","-202000000","-1031000000","-2629000000","-608000000","-324000000","-89000000","-1924000000","-801000000","-2035000000","-3475000000","-11667000000","-17877370310.6468","-26001596916.42","-26888017614.9902","-30497652699.75","-24714939372.251","-14108096193.114","-9894224670.99009","-8338896459.75335","-12549590734.979","9380283047.0622","-27518241273.2648","-24601090273.6125","-36032805800","-55626921872.6","-86360111204.54","-90485123670.43","-59567525424.58","-67107129352.1","-61604176364.71","-59601145882.35","-47544978339.99","-76138154756.03","-46354807251.47","-41253539809.01","-27284590120.78",
"Barbados","BRB","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","-7012258.12057674","-7593999.996203","-7174499.99641275","-8468499.99576575","-14795358.1650532","-17370184.2838959","-4813649.00979393","-2269593.72933354","-3702572.52702391","-6178000","-4666000","-9385000","-30117000","-28700000","-36100000","-34650000","-14750000","-34500000","-2600000","-5000000","-4650000","-25029409.31","-5732963.92","-9813282.795","-6124921.25","-13600000","-6802113.87","-11850000","-60503750.15","-12286484.06","-27003499.05","-28210482.23","-46239505.12","-50864443.905","-65922410.94","-203366753.8","-159668788.595","-174772215.66","-233184407.8093","-297819584.545","-394165815.255","-541690637.64","-228177862.925","-101210228.225","100659085.815","-488140795.603146","-77793292.9439255","-821282678.45275","-366328937.704148","-463025654.165144","","","","","",
"Brunei Darussalam","BRN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-60694643.6567848","-229671955.675395","-123820911.146426","-71630911.7273666","-175068516.562807","-70382447.539689","-257635717.488309","-222184549.489168","-325586827.786629","-479520595.760504","-703751750.577839","-859107110.358658","-778412341.07849","-573906641.326341","-171289167.823995","150550827.310313","-467927550.316567","-516202620.629746","-373256767.246304","-565542275.429332","",
"Bhutan","BTN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6122702.14271106","-73855769.764882","-3144001.01949936","-18299707.2343963","-75274009.0283126","-31141614.8601365","-24380673.5733894","-20433631.0650379","-23534931.751976","-6450953.8497443","-11884162.3485119","16553759.9525494","-2649454.31118453","-13011377.2857268","2786960.89013149","",
"Botswana","BWA","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","38268702.2467827","-11155002.801579","-11995824.0422393","-40813517.2929934","-127851715.071269","-109234777.714606","-88558151.4992439","-21074900.8946108","-25070063.248784","-62385754.5025523","-52140091.4622535","-70404390.657485","-113583514.209604","-39921524.1272293","-42186013.0205889","-88526215.8805211","16719788.5457906","11423289.7652538","296441505.112306","23615780.9289904","-29507179.5994045","-72235497.4986437","-96006497.271347","-91820638.5415582","-35161354.3414136","-54918606.0375423","348970654.94957","-365114185.438574","-211973062.159068","-429642225.615169","-363607719.743978","-437105003.173079","-462989971.617786","-612317045.161086","-200878584.290784","-217483477.377689","-302916735.473587","-138128417.222638","17496214.021862","-403817441.879067","-195308867.002062","27171118.1530404","-261440939.247637","-203876266.432026","-113402014.692137","-96993446.3293029","",
"Central African Republic","CAF","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","2934715.56430295","-7422807.44786943","-22428371.2009828","-5343631.08528873","-5781443.35245489","-8809935.83117202","-4025548.99933632","-4897510.82327746","-2388356.23912489","-6895637.57212772","-9326652.23027192","8591624.31839767","2526580.0334783","3092577.65694271","8376257.10755412","16532435.0342213","15298631.6470525","3602275.00892801","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","-640621218.743531","-639517888.283104","-645713817.345659","-466340464.136046","-318267102.722307","-1011075309.5949","-1207977810.93202","-1211663928.64768","-1012517432.61362","-1199987249.55169","-896964280.776051","-1815306869.41381","-2030697593.73357","-2018654189.84482","-2366551996.7687","-2136728996.4899","-1448131764.90427","-1740950704.54218","-1462953096.18184","-1479180378.0873","-1719851090.11004","4881869417.33632","2281061697.76878","629011721.263737","-1090877860.16392","2507671552.83406","655376615.265964","-994078844.821892","149516835.750423","-756426909.082676","-2351322579.60475","2962324151.88571","-1229978110.06882","962554678.562878","1079642881.10374","2170895576.05244","3471751714.69391","11546289244.7879","11369485481.8881","-7526468527.1575","-21653038993.6265","8440763882.98875","4749229277.95075","16417567996.3288","43370579702.622","1727389338.84794","-13950022417.3474","-55310207533.9084","18568974469.1936","16787996095.9599","6626667134.17278","11756393310.4902","12879466785.8116","-12563236012.7314","805191688.449753","23927632715.3373","33404095512.7527","52829985894.7131","20156533320.4923","29257678021.8887","23608980223.1271","30271673753.1843",
"Central Europe and the Baltics","CEB","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","-150537719.84803","362176463.572151","3305489138.72921","-662065131.853622","-1046813789.86604","8289482676.14296","6698840105.75057","-14829123.1501089","2616612137.44849","4625953058.49851","6441318790.39443","7066061998.58521","7130841325.67232","11779030913.9894","10425666422.6347","9118277452.69987","20829388976.398","24225049060.557","8983502887.71107","1799191574.95726","-1796820863.37786","24211612621.7696","51368902312.4653","31562716792.0808","18590543853.6328","27293189256.4299","-2954454436.52639","56434469499.3967","22567340471.3326","14355288726.9079","37473010545.2364","-9548642226.03824","7382490805.01529","16345609441.2035","-88905787009.0505","127205288164.953","49927156136.8125","124077705169.437","-20232554828.2593",
"Channel Islands","CHI","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","-50000000","1000000","-16000000","-177000000","-233000000","-213000000","-383000000","-401000000","-135000000","-67000000","-142600000","-313000000","-885000000","-952300000","-1276700000","-653700000","-697400000","-538300000","-600100000","-1671400000","-2205000000","-3681163776.53","-3808707176.91221","-3144336714.41022","-6203092230.47737","-873370518.197886","-2590031012.62755","-2206769652.97625","-2317376775.8889","-4652657204.61328","-5327059944.69972","-5374273035.9017","-8623204102.19681","-9321755961.35028","-6622247091.58977","-6558972711.96496","-5312996609.67102","-10812115188.7462","-12322101485.8541","-10757753067.3302","-4948067531.42538","-3836168963.57003","-2604278543.45808","-6450385411.47594","-3247162004.81808","3196844020.59294","",
"China","CHN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","-386000000","-543000000","-1124000000","-1030000000","-1425000000","-1669000000","-2344000000","-2613000000","-2657000000","-3453000000","-7156000000","-23115000000","-31787000000","-33849200000","-38066000000","-41674000000","-41117000000","-36978000000","-37483300000","-37357000000","-46789569178.7806","-49444853743.8231","-60144670467.5079","-90379127564.2216","-100149837150.968","-139094535501.613","-114792373681.871","-87167067369.5","-185749835191.821","-231651578090.287","-176250481637.42","-217957551783.694","-144967626758.575","-68098649764.7788","41674876169.524","-27790987919.5091","-92338473352.4804","-50259822364.755","-99374807720.47","-205941648762.63",
"Cote d'Ivoire","CIV","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-312045282.015363","-319148259.468406","-427341486.269854","-447953592.804609","-388146263.724395","-314374838.451162","-286680746.835918","-315954669.89615","-413993564.514645","-423138062.685085","-480000380.520798","-549220091.283453","-298983969.657158","-475678494.308757","-739662847.653744","-711587318.049933","",
"Cameroon","CMR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","-4314561.02380183","-33679603.9425718","-64262384.0531198","-138063524.143377","-135759035.819262","-107149513.165999","-208599015.6175","-7552236.31626898","-305678436.457615","106408812.61847","-104379978.759768","-63723731.7558374","111815272.697482","127926935.619138","36014715.2825856","3853538.33064574","16986707.8075537","9401937.77330211","-6691396.43978437","-93220747.6261932","-82233713.5945158","-191090195.605698","3833472.24150318","-149497898.409709","-38108530.7297426","-637873235.075637","-328516719.340192","-76715498.4521041","-257278043.573002","-64434052.2284952","-197297006.781321","-23210760.1755908","-812346039.809846","-35285372.796286","-466172181.754062","-809675581.056452","-704967129.321338","-737641707.7028","-638519165.449774","-702817614.103996","-792575629.555712","-657154350.077662","-898870738.367898","-590771937.991006","",
"Congo, Dem. Rep.","COD","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-166600000","-237700000","-1793700000","-1672700000","278000000","-2735100000","-1596024303.85686","-2891607809.09542","-1697585830.80626","-1499572152.49797","-1165720010.30767","-932374669.380907","-1047979482.55526","-1407563588.42423","-1350994226.20535","-1498084807.8648","",
"Congo, Rep.","COG","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","-4050415.52677771","-16481632.6620511","-40032269.0162729","-30842951.4557126","-35349296.9308788","-56079518.9803241","-34948545.6926496","-12689672.804521","-22439698.3136535","-43448956.4120195","-9095236.52932368","0","0","0","0","0","0","-123400168.775006","-72970037.4605092","-75674692.0296804","-40913513.6811852","-518899545.912616","-162058770.978343","-71341409.0741704","-326982578.498528","-321403818.174223","13061136.4901396","-513585519.19632","-1487693084.45891","-1467629357.08273","-2031878788.15888","-1273827749.29445","-928435966.0784","-198458836.52879","289698606.791391","-595923361.842085","-1637972305.05937","-3728906647.19177","1146360259.27412","","","","","",
