"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"El Salvador","SLV","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","33","31","31","31","31","31","31","31","31","31","31","31","31","31","","",
"San Marino","SMR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.5","42.5","42.5","42.5","42.5","42.5","42.5","42.5","","",
"Somalia","SOM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188","188","188","188","188","","",
"Serbia","SRB","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","109","109","109","109","109","89","34","34","34","52","52","34","34","34","33","","",
"Sub-Saharan Africa (excluding high income)","SSA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.388888888889","105.744186046512","96.6363636363636","92.8863636363636","84.7045454545455","73.2272727272727","68.6363636363636","66.3181818181818","66.7777777777778","60.5260869565217","58.5260869565217","60.2595744680851","59.7276595744681","59.3757446808511","53.6948936170213","52.0034042553191","","",
"South Sudan","SSD","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","48","48","48","48","48","","",
"Sub-Saharan Africa","SSF","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.388888888889","104.090909090909","95.2222222222222","91.5555555555556","83.5555555555556","72.3333333333333","67.8444444444444","65.5777777777778","66.0434782608696","59.9404255319149","57.9829787234043","59.6916666666667","59.1708333333333","58.82625","53.26375","51.6075","","",
"Small states","SST","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.735294117647","92.9571428571429","97.6621621621622","98.2125","92.5487804878049","86.8414634146341","76.9523809523809","71.7272727272727","71.6","64.5555555555556","61.3111111111111","60.6222222222222","65.5111111111111","63.3888888888889","64.7666666666667","64.1","","",
"Sao Tome and Principe","STP","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","50","50","50","52","52","52","52","52","52","52","52","","",
"Suriname","SUR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193","193","193","193","196","196","196","196","106","46","46","46","46","46","46","","",
"Slovak Republic","SVK","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22","17","17","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","16.5","","",
"Slovenia","SVN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391","391","391","391","391","391","113.5","110.5","95.5","80.5","65.5","50.5","50.5","50.5","50.5","50.5","","",
"Sweden","SWE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","15","7","7","30","28","14","14","7","7","7","7","","",
"Eswatini","SWZ","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","44","44","42","21","21","21","21","21","21","21","21","21","","",
"Sint Maarten (Dutch part)","SXM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","33","33","33","33","33","33","33","33","33","33","33","33","33","33","","",
"Syrian Arab Republic","SYR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","27","27","27","19","19","19","19","19","19","19","19","48","48","48","48","","",
"Turks and Caicos Islands","TCA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","44","44","44","44","44","44","44","44","44","44","44","44","29","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.366666666667","120.366666666667","120.366666666667","120.366666666667","119.7","119.7","91.6","84.6666666666667","82.75","76.1994444444445","72.8661111111111","72.8661111111111","72.8661111111111","71.3661111111111","70.3688888888889","69.2577777777778","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.055555555556","129.736842105263","98.75","86.95","61.95","49.1428571428571","44","38.4761904761905","31.1190476190476","27.0113636363636","25.3636363636364","23.3636363636364","21.5","21.6818181818182","23.7045454545455","25.5","","",
"Togo","TGO","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","295","295","295","295","295","295","295","295","295","295","295","288","283","283","84","35","","",
"Thailand","THA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","","",
"Tajikistan","TJK","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","37","37","37","37","37","37","37","37","37","37","34","33","33","33","","",
"Turkmenistan","TKM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.8947368421053","81.3214285714286","79.2142857142857","63.0357142857143","62.4464285714286","61.2857142857143","59.9821428571429","58.5535714285714","57.8928571428571","54.23","51.469","51.9356666666667","58.4841666666667","54.8401666666667","57.2068333333333","56.8336666666667","","",
"Timor-Leste","TLS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3","57","57","55.2727272727273","44.9090909090909","43.1818181818182","43.1818181818182","43.1818181818182","43.1818181818182","40.9090909090909","38.4545454545455","38.3636363636364","40.0909090909091","40","38.0454545454545","37.5454545454545","","",
"Tonga","TON","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","112","112","112","112","112","112","112","112","112","112","112","112","112","112","112","","",
"South Asia (IDA & IBRD)","TSA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.25","105.25","105.25","104.75","104.75","104.75","95.2","95.2","91","118.3025","118.3025","116.4275","116.4275","116.36875","113.205","107.809375","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.388888888889","104.090909090909","95.2222222222222","91.5555555555556","83.5555555555556","72.3333333333333","67.8444444444444","65.5777777777778","66.0434782608696","59.9404255319149","57.9829787234043","59.6916666666667","59.1708333333333","58.82625","53.26375","51.6075","","",
"Trinidad and Tobago","TTO","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","113","113","113","113","113","113","77","77","77","77","77","77","77","77","","",
"Tunisia","TUN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","40","40","40","40","40","40","40","40","40","40","40","40","35","","",
"Turkiye","TUR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","6","6","6","6","5","4.5","","",
"Tuvalu","TUV","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","73","77","73","73","73","73","73","67","67","67","67","67","67","67","67","","",
"Uganda","UGA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","66","66","66","66","66","66","40","51","46","42","42","42","42","42","42","","",
"Ukraine","UKR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","113","113","113","113","113","117","117","69","45","27","16","16","16","15","15","","",
"Upper middle income","UMC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.5151515151515","65.1463414634146","64.2619047619048","62.8571428571429","50.5119047619048","42.3488372093023","37.5795454545455","36.3295454545455","37.6590909090909","34.7625","32.8858333333333","32.0004166666667","31.2390625","30.7115625","31.8376041666667","31.604375","","",
"Uruguay","URY","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","66","66","66","66","66","66","66","66","66","66","66","66","66","66","66","","",
"United States","USA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2","15.2","15.2","15.2","15.2","15.2","15.2","","",
"Uzbekistan","UZB","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","62","62","62","62","62","62","62","62","62","55","46","43","43","43","43","","",
"St. Vincent and the Grenadines","VCT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","38","38","38","38","38","38","38","38","38","38","47","47","47","47","","",
"Venezuela, RB","VEN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","48","48","40","40","40","54","54","53","53","53","53","53","53","53","53","","",
"British Virgin Islands","VGB","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5","67.5","67.5","67.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","57.5","53.5","53.5","","",
"Vanuatu","VUT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","208","208","208","208","208","208","118","118","118","58","58","58","58","58","58","","",
"World","WLD","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.6357142857143","89.4559748427673","83.8926380368098","78.3222891566265","70.8562874251497","64.7916666666667","57.9230769230769","54.906432748538","53.3534482758621","51.2949189189189","49.7431351351351","49.8359139784946","50.5561021505376","49.5408870967742","47.8360695187166","46.8501871657754","","",
"Samoa","WSM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","147","147","147","147","147","27","15","15","15","15","15","15","15","15","15","","",
"Kosovo","XKX","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","37","37","37","32","32","32","32","32","32","32","","",
"Yemen, Rep.","YEM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","19","","",
"South Africa","ZAF","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","23","23","23","23","23","23","23","23","23","23","23","23","23","23","23","","",
"Zambia","ZMB","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","73","73","73","42","42","45","45","45","45","45","45","45","45","45","45","","",
"Zimbabwe","ZWE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","30","30","30","30","30","30","31","36","36","36","36","36","36","36","29","","",
